subj_id,assoc_recog_rate,FNRecall_acc_all,FNRecall_hit,FARate,FNRecall_dprime_all,FNRecog_acc_all,FNRecog_hit,FNRecog_dprime_all
3378,0.9455782419845344,0.6,0.5,0.25,0.674489750196082,0.74,0.733333333333333,1.29741547340617
3386,-0.26003716661416854,0.56,0.433333333333333,0.25,0.506595745407976,0.88,0.966666666666667,2.508404386012
3387,1.5294193475727744,0.7,0.7,0.3,1.04880102541608,0.82,0.9,1.80595207825264
3391,0.9353975982290164,0.74,0.566666666666667,0,2.22164291541993,0.9,0.833333333333333,3.02117047673352
3393,1.230282209191947,0.76,0.633333333333333,0.05,1.98554845403927,0.9,0.866666666666667,2.75562524358826
3394,-0.36002473958541004,0.48,0.4,0.4,0,0.8,0.933333333333333,1.75443304917982
3395,-0.10030716692946733,0.48,0.4,0.4,0,0.74,0.833333333333333,1.2207686692375
3399,0.09287144954105413,0.42,0.466666666666667,0.65,-0.468972200314697,0.68,0.9,0.896231099137033
3401,1.230282209191947,0.68,0.633333333333333,0.25,1.01518457728388,0.82,0.866666666666667,1.78526136683287
3404,0,0.62,0.433333333333333,0.1,1.1136575607565,0.88,0.866666666666667,2.39232318218139
3409,-0.20926691122815064,0.38,0.366666666666667,0.6,-0.594041930223595,0.64,0.8,0.588274130437115
3411,0.6617451434528384,0.72,0.566666666666667,0.05,1.81274763173958,0.92,0.9,2.92640519249607
3413,0.30193843099355466,0.6,0.466666666666667,0.2,0.757969499665785,0.82,0.833333333333333,1.80904279967462
3416,0.5437600107985215,0.64,0.566666666666667,0.25,0.842383754984187,0.86,0.933333333333333,2.17557569624011
3417,1.412605125680175,0.74,0.633333333333333,0.1,1.6222463926324,0.86,0.833333333333333,2.2489731316463
3419,0.7322127136011394,0.68,0.6,0.2,1.09496833670871,0.88,0.933333333333333,2.34270717961694
3420,0,0.64,0.466666666666667,0.1,1.19789983163747,0.92,0.933333333333333,2.78263751158863
3423,-0.4208567884958495,0.34,0.333333333333333,0.65,-0.816047765703025,0.62,0.8,0.456300767165347
3428,-0.36002473958541004,0.5,0.4,0.35,0.131973363271768,0.82,0.933333333333333,1.88640641245159
3430,0.20926691122815064,0.64,0.433333333333333,0.05,1.47695962216337,0.86,0.8,2.48647486052439
3432,0.8614545985909148,0.64,0.666666666666667,0.4,0.684074402431257,0.84,1,2.30709601376762
3434,0.4355967598547971,0.66,0.566666666666667,0.2,1.00951523836102,0.9,0.966666666666667,2.67553586938883
3436,1.5832772154867492,0.76,0.733333333333333,0.2,1.464546956783,0.88,0.933333333333333,2.34270717961694
3437,-0.5867624642423868,0.38,0.333333333333333,0.55,-0.556388646150532,0.7,0.866666666666667,0.985110269781712
3438,-0.8614545985909148,0.3,0.166666666666667,0.5,-0.967421566101701,0.5,0.5,0
3441,-0.39840264957853394,0.48,0.266666666666667,0.2,0.218695510362827,0.7,0.633333333333333,1.18231606066071
3443,0.3357880095762108,0.64,0.566666666666667,0.25,0.842383754984187,0.9,1,2.7282386608279
3444,-0.08646238230563452,0.56,0.466666666666667,0.3,0.440748778800912,0.86,0.966666666666667,2.35831514852396
3454,1.5294193475727744,0.82,0.7,0,2.57814942333986,0.94,0.9,3.33530047617642
3459,1.6832424671458286,0.76,0.666666666666667,0.1,1.71227886484006,0.86,0.833333333333333,2.2489731316463
3464,-0.7169175865023875,0.32,0.3,0.65,-0.909720979115609,0.64,0.833333333333333,0.582101099694134
3472,0,0.52,0.466666666666667,0.4,0.169695369228671,0.8,0.933333333333333,1.75443304917982
3476,0.5066942062715996,0.68,0.5,0.05,1.64485362695147,0.88,0.833333333333333,2.61227519305317
3481,-0.5437600107985215,0.44,0.366666666666667,0.45,-0.215033480232721,0.78,0.933333333333333,1.6267472928991
3483,1.0048044467467108,0.72,0.6,0.1,1.5348986686804,0.88,0.866666666666667,2.39232318218139
3489,-0.7169175865023875,0.5,0.3,0.2,0.317220720864874,0.82,0.833333333333333,1.80904279967462
3492,-0.4208567884958495,0.56,0.333333333333333,0.1,0.850824266249143,0.84,0.8,2.12317279911752
3496,-0.6145851424023117,0.28,0.366666666666667,0.85,-1.37712821658159,0.64,0.966666666666667,0.797481246322125
3502,1.738847546577772,0.76,0.7,0.15,1.56083390220183,0.86,0.866666666666667,2.14720500613058
3507,-0.8614545985909148,0.26,0.233333333333333,0.7,-1.25231380358969,0.54,0.7,0
3514,0.7914505916289746,0.64,0.566666666666667,0.25,0.842383754984187,0.82,0.866666666666667,1.78526136683287
3519,0.7914505916289746,0.64,0.566666666666667,0.25,0.842383754984187,0.82,0.866666666666667,1.78526136683287
3521,-1.1318976438657262,0.36,0.2,0.4,-0.588274130437115,0.66,0.7,0.77774761584384
3523,1.5832772154867492,0.76,0.733333333333333,0.2,1.464546956783,0.88,0.933333333333333,2.34270717961694
3530,0.36002473958541004,0.66,0.533333333333333,0.15,1.12008512340092,0.9,0.933333333333333,2.53751933553781
3531,0.36002473958541004,0.52,0.533333333333333,0.5,0.0836517339071291,0.76,0.933333333333333,1.50108594604402
3533,0.09287144954105413,0.58,0.466666666666667,0.25,0.590838016288953,0.84,0.9,1.95604131574068
3534,-0.7914505916289746,0.36,0.3,0.55,-0.650061859563115,0.7,0.866666666666667,0.985110269781712
3538,0.6975113910340894,0.64,0.466666666666667,0.1,1.19789983163747,0.8,0.733333333333333,1.90447728875469
3541,-0.4208567884958495,0.42,0.333333333333333,0.45,-0.305065952440383,0.7,0.8,0.967282580427989
3547,0.4684383878292392,0.6,0.533333333333333,0.3,0.60805224661517,0.82,0.9,1.80595207825264
3548,0.20926691122815064,0.58,0.433333333333333,0.2,0.673727228784809,0.8,0.8,1.68324246714583
3549,0.30193843099355466,0.66,0.466666666666667,0.05,1.56120189304434,0.88,0.833333333333333,2.61227519305317
3553,-0.20926691122815064,0.38,0.366666666666667,0.6,-0.594041930223595,0.64,0.8,0.588274130437115
3557,-0.08646238230563452,0.56,0.466666666666667,0.3,0.440748778800912,0.86,0.966666666666667,2.35831514852396
3559,0.927415502914358,0.76,0.633333333333333,0.05,1.98554845403927,0.94,0.933333333333333,3.1459395729955
3563,-0.5066942062715996,0.6,0.333333333333333,0,1.62302161133637,0.9,0.833333333333333,3.02117047673352
3566,1.5620676230454174,0.7,0.6,0.15,1.28978049262959,0.8,0.766666666666667,1.76434668037543
3568,0.6145851424023117,0.76,0.6,0,2.30709601376762,0.98,0.966666666666667,3.88766354644774
3569,2.483733583686641,0.88,0.833333333333333,0.05,2.61227519305317,0.94,0.933333333333333,3.1459395729955
3570,1.1318976438657262,0.72,0.666666666666667,0.2,1.27234853286837,0.88,0.933333333333333,2.34270717961694
3571,-1.4957171895266042,0.38,0.166666666666667,0.3,-0.443021053393661,0.72,0.733333333333333,1.14732623591813
3573,0,0.5,0.366666666666667,0.3,0.183705685620245,0.72,0.733333333333333,1.14732623591813
3574,-0.09287144954105413,0.58,0.433333333333333,0.2,0.673727228784809,0.86,0.9,2.12317279911752
3576,-0.8614545985909148,0.42,0.266666666666667,0.35,-0.23760525680252,0.74,0.8,1.22694169998048
3581,0.4355967598547971,0.6,0.566666666666667,0.35,0.553214471195673,0.84,0.966666666666667,2.21923510222348
3582,1.5832772154867492,0.72,0.733333333333333,0.3,1.14732623591813,0.84,0.933333333333333,2.02548645875207
3584,1.4037451908439205,0.8,0.733333333333333,0.1,1.90447728875469,0.94,0.966666666666667,3.11546620136051
3586,1.0970445653961962,0.72,0.566666666666667,0.05,1.81274763173958,0.86,0.8,2.48647486052439
3587,2.524290353245616,0.9,0.866666666666667,0.05,2.75562524358826,0.96,0.966666666666667,3.47876826276739
3591,-0.7547838876571078,0.4,0.2,0.3,-0.317220720864874,0.62,0.566666666666667,0.692294517496146
3592,-0.1090378296962021,0.6,0.366666666666667,0.05,1.30415879986368,0.84,0.766666666666667,2.37276691783312
3598,-1.2091706931664743,0.36,0.2,0.4,-0.588274130437115,0.68,0.733333333333333,0.876272826345887
3599,0.6975113910340894,0.58,0.466666666666667,0.25,0.590838016288953,0.74,0.733333333333333,1.29741547340617
3602,1.6832424671458286,0.78,0.666666666666667,0.05,2.07558092624693,0.88,0.833333333333333,2.61227519305317
3605,0.9897463271372472,0.72,0.666666666666667,0.2,1.27234853286837,0.9,0.966666666666667,2.67553586938883
3608,0.7986461346991024,0.74,0.633333333333333,0.1,1.6222463926324,0.94,0.966666666666667,3.11546620136051
3611,0.20926691122815064,0.58,0.433333333333333,0.2,0.673727228784809,0.8,0.8,1.68324246714583
3619,-0.927415502914358,0.4,0.3,0.45,-0.398739165852967,0.78,0.933333333333333,1.6267472928991
3626,-0.4355967598547971,0.44,0.4,0.5,-0.2533471031358,0.78,0.966666666666667,1.83391463581591
3627,1.291261498551964,0.74,0.666666666666667,0.15,1.46716068878925,0.88,0.9,2.31798495503839
3628,-0.17928470215152503,0.54,0.433333333333333,0.3,0.356506507919935,0.84,0.933333333333333,2.02548645875207
3630,0.9353975982290164,0.72,0.566666666666667,0.05,1.81274763173958,0.88,0.833333333333333,2.61227519305317
3637,0.1320236247516813,0.56,0.333333333333333,0.1,0.850824266249143,0.74,0.633333333333333,1.6222463926324
3638,1.6344736440588,0.74,0.766666666666667,0.3,1.25231380358969,0.86,0.966666666666667,2.35831514852396
3641,0.31462136922034134,0.46,0.3,0.3,-2.2204460492503099e-16,0.6,0.533333333333333,0.60805224661517
3643,-0.6372787279287503,0.48,0.2,0.1,0.439930331971686,0.68,0.533333333333333,1.36520329945173
3644,-0.08646238230563452,0.64,0.466666666666667,0.1,1.19789983163747,0.94,0.966666666666667,3.11546620136051
3647,-0.4684383878292392,0.54,0.366666666666667,0.2,0.500926406485119,0.86,0.9,2.12317279911752
3648,-0.20926691122815064,0.52,0.366666666666667,0.25,0.333794923108286,0.78,0.8,1.516110983769
3649,0.9897463271372472,0.74,0.666666666666667,0.15,1.46716068878925,0.92,0.966666666666667,2.8703480253097
3650,-0.2794205977637242,0.46,0.4,0.45,-0.127685756280726,0.76,0.9,1.40721291239967
3652,-0.09287144954105413,0.48,0.433333333333333,0.45,-0.0422326579330313,0.76,0.9,1.40721291239967
3653,0.7169175865023875,0.64,0.533333333333333,0.2,0.925272967480044,0.82,0.833333333333333,1.80904279967462
3654,0.17928470215152503,0.66,0.5,0.1,1.2815515655446,0.92,0.933333333333333,2.78263751158863
3656,0.36002473958541004,0.56,0.266666666666667,0,1.43082318742174,0.68,0.466666666666667,1.97009717672469
3660,-1.0488010254160811,0.2,0.3,0.95,-2.16925413965951,0.62,1,0.408895283680351
3661,-0.1320236247516813,0.54,0.3,0.1,0.75715105283656,0.74,0.633333333333333,1.6222463926324
3662,0.36002473958541004,0.68,0.533333333333333,0.1,1.36520329945173,0.92,0.933333333333333,2.78263751158863
3663,0.7706409328151352,0.64,0.433333333333333,0.05,1.47695962216337,0.78,0.666666666666667,2.07558092624693
3667,0,0.56,0.433333333333333,0.25,0.506595745407976,0.82,0.866666666666667,1.78526136683287
3674,0.7169175865023875,0.68,0.533333333333333,0.1,1.36520329945173,0.86,0.833333333333333,2.2489731316463
3676,0,0.62,0.433333333333333,0.1,1.1136575607565,0.88,0.866666666666667,2.39232318218139
3680,0.1090378296962021,0.54,0.4,0.25,0.421142647060282,0.76,0.766666666666667,1.40240304107773
3681,0.6617451434528384,0.66,0.566666666666667,0.2,1.00951523836102,0.86,0.9,2.12317279911752
3687,0.7322127136011394,0.68,0.6,0.2,1.09496833670871,0.88,0.933333333333333,2.34270717961694
3689,-1.0970445653961962,0.34,0.233333333333333,0.5,-0.727913290881644,0.68,0.8,0.841621233572914
3691,1.1903570666665555,0.8,0.7,0.05,2.16925413965951,0.96,0.966666666666667,3.47876826276739
3694,0,0.6,0.433333333333333,0.15,0.868539384705684,0.86,0.866666666666667,2.14720500613058
3695,-0.6975113910340894,0.46,0.266666666666667,0.25,0.051564026985994,0.74,0.733333333333333,1.29741547340617
3701,0.36002473958541004,0.44,0.4,0.5,-0.2533471031358,0.62,0.7,0.524400512708041
3706,0.8614545985909148,0.52,0.4,0.3,0.271053409572241,0.64,0.6,0.77774761584384
3711,-0.7914505916289746,0.3,0.3,0.7,-1.04880102541608,0.64,0.866666666666667,0.586371103928745
3715,-0.20926691122815064,0.5,0.366666666666667,0.3,0.183705685620245,0.76,0.8,1.36602174628096
3720,0.5066942062715996,0.76,0.6,0,2.30709601376762,1,1,4.10749782126365
3721,0.30193843099355466,0.54,0.466666666666667,0.35,0.301668732500439,0.76,0.833333333333333,1.35274203250927
3724,0.19311723057927815,0.46,0.466666666666667,0.55,-0.209313080762203,0.7,0.866666666666667,0.985110269781712
3726,0.6617451434528384,0.72,0.566666666666667,0.05,1.81274763173958,0.92,0.9,2.92640519249607
3728,0.6617451434528384,0.66,0.566666666666667,0.2,1.00951523836102,0.86,0.9,2.12317279911752
3733,0,0.64,0.466666666666667,0.1,1.19789983163747,0.92,0.933333333333333,2.78263751158863
3735,-0.6975113910340894,0.28,0.266666666666667,0.7,-1.14732623591813,0.56,0.733333333333333,0.098525210502047
3748,1.6832424671458286,0.7,0.666666666666667,0.25,1.10521704949154,0.8,0.833333333333333,1.64191131629778
3749,-1.267280001559402,0.42,0.166666666666667,0.2,-0.125800332528787,0.7,0.633333333333333,1.18231606066071
3750,-1.1656830145424324,0.36,0.233333333333333,0.45,-0.60225194402657,0.72,0.833333333333333,1.09308291295678
3754,0.36002473958541004,0.52,0.533333333333333,0.5,0.0836517339071291,0.76,0.933333333333333,1.50108594604402
3765,1.738847546577772,0.72,0.7,0.25,1.19889026290412,0.82,0.866666666666667,1.78526136683287
3766,-1.4037451908439205,0.14,0.233333333333333,1,-2.78166220151347,0.58,0.966666666666667,-0.219834274815909
3773,0.5867624642423868,0.6,0.533333333333333,0.3,0.60805224661517,0.8,0.866666666666667,1.63517212934483
3774,-0.30193843099355466,0.54,0.366666666666667,0.2,0.500926406485119,0.82,0.833333333333333,1.80904279967462
3776,-0.20926691122815064,0.54,0.366666666666667,0.2,0.500926406485119,0.8,0.8,1.68324246714583
3777,0.6617451434528384,0.64,0.566666666666667,0.25,0.842383754984187,0.84,0.9,1.95604131574068
3779,-0.26003716661416854,0.54,0.433333333333333,0.3,0.356506507919935,0.86,0.966666666666667,2.35831514852396
3791,0.5867624642423868,0.54,0.533333333333333,0.45,0.209313080762203,0.74,0.866666666666667,1.23643296349186
3798,0.5437600107985215,0.7,0.566666666666667,0.1,1.44944557033271,0.92,0.933333333333333,2.78263751158863
3801,-0.8614545985909148,0.4,0.3,0.45,-0.398739165852967,0.76,0.9,1.40721291239967
3804,1.5294193475727744,0.82,0.7,0,2.57814942333986,0.94,0.9,3.33530047617642
3807,0.6617451434528384,0.58,0.566666666666667,0.4,0.421241107923905,0.78,0.9,1.5348986686804
3808,1.1903570666665555,0.74,0.7,0.2,1.36602174628096,0.9,0.966666666666667,2.67553586938883
3811,0,0.44,0.466666666666667,0.6,-0.336998837042929,0.72,0.933333333333333,1.24773884290823
3821,1.1318976438657262,0.78,0.666666666666667,0.05,2.07558092624693,0.94,0.933333333333333,3.1459395729955
3822,-0.22837058864285656,0.44,0.333333333333333,0.4,-0.177380196159658,0.68,0.733333333333333,0.876272826345887
3838,-0.4460156618807336,0.48,0.233333333333333,0.15,0.308520098612145,0.68,0.566666666666667,1.2043273942819
3901,2.9670797188025935,0.9,0.9,0.1,2.5631031310892,0.94,0.966666666666667,3.11546620136051
3904,0.7823925163789435,0.52,0.5,0.45,0.125661346855074,0.68,0.766666666666667,0.853574637736719
3907,-0.3880562848478525,0.52,0.366666666666667,0.25,0.333794923108286,0.82,0.866666666666667,1.78526136683287
3910,1.889339182788952,0.86,0.8,0.05,2.48647486052439,0.96,0.966666666666667,3.47876826276739
3911,-0.9897463271372472,0.46,0.3,0.3,-2.2204460492503099e-16,0.86,0.966666666666667,2.35831514852396
3913,0,0.52,0.366666666666667,0.25,0.333794923108286,0.74,0.733333333333333,1.29741547340617
3916,0.19311723057927815,0.54,0.466666666666667,0.35,0.301668732500439,0.78,0.866666666666667,1.49609208304435
3917,0.17928470215152503,0.58,0.5,0.3,0.524400512708041,0.84,0.933333333333333,2.02548645875207
3924,1.3489795003921634,0.76,0.7,0.15,1.56083390220183,0.9,0.933333333333333,2.53751933553781
3925,-0.8614545985909148,0.3,0.2,0.55,-0.967282580427988,0.54,0.6,0.127685756280726
3926,1.5294193475727744,0.8,0.7,0.05,2.16925413965951,0.92,0.9,2.92640519249607
3927,0.10030716692946733,0.62,0.433333333333333,0.1,1.1136575607565,0.86,0.833333333333333,2.2489731316463
3932,1.1318976438657262,0.74,0.666666666666667,0.15,1.46716068878925,0.9,0.933333333333333,2.53751933553781
